playlist_id	owner_id	x_owner_group	streams	stream30s	dau	wau	mau	mau_previous_month	mau_both_months	users	skippers	owner_country	n_tracks	n_local_tracks	n_artists	n_albums	monthly_stream30s	monthly_owner_stream30s	genre_1	genre_2	genre_3	mood_1	mood_2	mood_3	tokens	x_estimated_revenue_usd	x_ratio_streams_above_30s_threshold	x_retention_rate_m	x_ratio_skippers_d	x_projected_engaging_time_in_min	x_projected_engaging_time_in_hour	x_projected_engaging_time_in_day	x_mininum_engaing_time_per_user	x_playlist_type_by_artist	x_playlist_type_by_album	x_playlist_type_by_artist_by_album
5Wqv7Amz3r40loaxJ8XGOT	11e16a9d5983533200be985b3359a942	non-spotify	201	182	6	35	48	17	7	63	2	US	651	0	208	259	2161	6	indie rock	alternative	pop	defiant	excited	brooding	austin, city, limits, week	1.274	0.9055	0.4118	0.0317	2278.50	37.98	1.58	1.44	various_artist	various_album	various_artist_various_album
1vOp5Qjtmkyppdkfb6I4C6	29d54da948251090959f34d8a8b71e59	non-spotify	185	182	3	10	29	24	4	67	1	US	45	0	6	10	3121	56	new age	electronica	traditional	romantic	somber	sophisticated	oliver, shanti	1.274	0.9838	0.1667	0.0149	157.50	2.63	0.11	1.36	various_artist	various_album	various_artist_various_album
634MtOJiSKqf43wdLrgM48	dea77a5b1630cd13658359663b819913	non-spotify	250	182	14	49	166	135	17	338	5	US	235	0	117	135	4005	0	latin	jazz	pop	lively	romantic	cool	puras, pistear, carlos	1.274	0.7280	0.1259	0.0148	822.50	13.71	0.57	0.27	various_artist	various_album	various_artist_various_album
6YraThtI9bLwIRDc8Tive2	10483e5628b5a7bfa082ae784ffcc03e	non-spotify	184	182	1	2	3	0	0	3	0	US	1	0	1	1	1559	1456	other	other	other	other	other	other	wwm	1.274	0.9891	0.0000	0.0000	3.50	0.06	0.00	30.33	single_artist	single_album	single_artist_single_album
2IvsoRvJyKkpbJsNzwkwiz	a60432e0e8a738a1b1d0b07079e0e53b	non-spotify	187	182	1	1	2	1	1	3	0	US	1398	0	435	527	4838	4837	country & folk	rock	pop	empowering	upbeat	romantic	yh	1.274	0.9733	1.0000	0.0000	4893.00	81.55	3.40	30.33	various_artist	various_album	various_artist_various_album
4jxMfBWQJasegNtJlcCdYw	be9bf2ccfaecf6dcf5567abcf24d70cb	non-spotify	220	182	16	89	253	279	36	626	7	US	11	0	8	9	3785	0	new age	dance & house	alternative	other	peaceful	aggressive	sleep, rainforest	1.274	0.8273	0.1290	0.0112	38.50	0.64	0.03	0.15	various_artist	various_album	various_artist_various_album
5IOdqUgjjFLKvgvdC8E2Ux	1ae5f2753046e27ac4d4832434a7b34b	non-spotify	309	182	38	210	714	704	143	1681	31	US	31	1	28	14	6309	0	alternative	r&b	rap	defiant	other	peaceful	great, gatsby	1.274	0.5890	0.2031	0.0184	108.50	1.81	0.08	0.05	various_artist	various_album	various_artist_various_album
79VfYUThZ6esUym6VxVLu1	beb26508837ef53a4048c3cba51dbeb6	non-spotify	340	182	19	99	297	275	90	696	16	US	531	0	163	164	8390	88	dance & house	electronica	pop	excited	sensual	energizing	indie, dance	1.274	0.5353	0.3273	0.0230	1858.50	30.98	1.29	0.13	various_artist	various_album	various_artist_various_album
2zraP2c9VYXMHl97iWsRK8	45cf61d71aa011d7db54e05f93d5cfeb	non-spotify	247	182	9	53	141	131	26	278	3	US	101	0	71	68	4961	118	rock	pop	metal	empowering	gritty	urgent	baladas, americanas	1.274	0.7368	0.1985	0.0108	353.50	5.89	0.25	0.33	various_artist	various_album	various_artist_various_album
0uGI6eNTZNVPcCORGePpiN	2d6642db1f911efb6b9384d7d4c8f2c7	non-spotify	184	182	1	1	4	1	1	4	0	US	1	0	1	1	4444	4072	other	other	other	other	other	other	wwm	1.274	0.9891	1.0000	0.0000	3.50	0.06	0.00	22.75	single_artist	single_album	single_artist_single_album
20326Qoe5FRe6GrRz5GeQR	9831056638f73bd9000a7bb0eb8aa33a	non-spotify	185	182	1	1	2	2	1	4	1	US	129	1	123	112	1984	1952	rap	pop	r&b	defiant	excited	energizing	store, playlist	1.274	0.9838	0.5000	0.2500	451.50	7.53	0.31	22.75	various_artist	various_album	various_artist_various_album
3JECl3qAl0rtbWHteAggTG	0c1b3cc62e2631a1e05a11d7977e0f86	non-spotify	561	182	25	129	615	729	75	2222	35	US	862	4	572	671	7654	17	rock	alternative	pop	empowering	excited	rowdy	massive, playlist	1.274	0.3244	0.1029	0.0158	3017.00	50.28	2.10	0.04	various_artist	various_album	various_artist_various_album
3Hj48TavLldZmmJ74c5d5D	3b9cf388345af96fd1a04218b585502f	non-spotify	247	182	21	156	452	254	37	956	17	US	67	0	43	50	6550	4	country & folk	indie rock	alternative	easygoing	sentimental	gritty	easy, chair, bluegrass	1.274	0.7368	0.1457	0.0178	234.50	3.91	0.16	0.10	various_artist	various_album	various_artist_various_album
3u2nu83QLVR6qixs26afIC	22033b53167220f3cec39c447b7661ea	non-spotify	463	182	18	88	272	249	28	644	14	US	173	0	47	19	2546	109	pop	children's	soundtrack	empowering	urgent	yearning	old, disney	1.274	0.3931	0.1124	0.0217	605.50	10.09	0.42	0.14	various_artist	various_album	various_artist_various_album
0hefwJQQIokMZA3rbHHAHY	014f84ccbb1866414456df0842173a3a	non-spotify	182	182	1	1	2	2	1	6	1	US	5	0	1	1	1457	1456	dance & house	other	other	defiant	excited	aggressive	ethereal, shields, arms, nowhere, near	1.274	1.0000	0.5000	0.1667	17.50	0.29	0.01	15.17	single_artist	single_album	single_artist_single_album
4EybgVdyYzkEnlt6jIEXNF	b865fd8284dfe22311060aecb5cd8c24	non-spotify	192	181	5	26	106	98	17	251	2	US	370	0	40	37	3328	140	country & folk	pop	children's	stirring	lively	peaceful	clawhammer, banjo	1.267	0.9427	0.1735	0.0080	1295.00	21.58	0.90	0.36	various_artist	various_album	various_artist_various_album
0d15kHnLuligYJyvTTmONm	ff40e372e6d47efb0bd4a686af54aa48	non-spotify	181	181	1	1	2	3	1	4	0	US	402	10	263	305	3254	3124	alternative	indie rock	rock	urgent	yearning	upbeat	other	1.267	1.0000	0.3333	0.0000	1407.00	23.45	0.98	22.63	various_artist	various_album	various_artist_various_album
0yNZoPHJ94M7EVhDNXVFOw	8e02d9c1322613825ac110b363265c31	non-spotify	318	181	28	151	546	2235	365	2865	26	US	193	191	2	2	9711	7	pop	other	other	brooding	fiery	sensual	supermoon	1.267	0.5692	0.1633	0.0091	675.50	11.26	0.47	0.03	various_artist	various_album	various_artist_various_album
4kl35p4dCHz0LJ4CcPRKOd	9dc9e3d103dd7c87830041dce6d384d4	non-spotify	471	181	47	270	947	765	57	2203	47	US	41	0	40	6	5193	1	rap	pop	other	defiant	energizing	excited	niki, manaj	1.267	0.3843	0.0745	0.0213	143.50	2.39	0.10	0.04	various_artist	various_album	various_artist_various_album
7GUpJjPhXD4B5twBeHyjQO	cd58e16e262e139e7889046047782244	non-spotify	187	181	1	2	6	10	1	22	0	US	10233	0	1277	976	1481	1380	rap	religious	alternative	defiant	cool	energizing	rock, playlist	1.267	0.9679	0.1000	0.0000	35815.50	596.93	24.87	4.11	various_artist	various_album	various_artist_various_album
6tolsTysCKvqU1smf1wP0m	ccb5bba07b5a3fb97ebb29176494a08c	non-spotify	325	181	21	148	543	469	48	1113	14	US	101	0	30	12	5253	4	rock	pop	rap	yearning	empowering	sophisticated	parokya, edgar	1.267	0.5569	0.1023	0.0126	353.50	5.89	0.25	0.08	various_artist	various_album	various_artist_various_album
7vnkD8pMlScnUBRsunoq5e	e964dea3c6ff9bd3b4a0d916019d0554	non-spotify	276	181	14	71	252	244	47	537	6	US	127	0	47	45	6209	9	country & folk	rock	pop	upbeat	yearning	empowering	florida, georgia, line	1.267	0.6558	0.1926	0.0112	444.50	7.41	0.31	0.17	various_artist	various_album	various_artist_various_album
6sTiyN40rqXqLRD4sc2KeL	c400bb1a8679c30fc72486ceef494be2	non-spotify	242	181	16	85	274	275	42	590	5	US	318	0	1	69	5649	28	religious	rap	spoken & audio	defiant	cool	energizing	clique, playlist	1.267	0.7479	0.1527	0.0085	1113.00	18.55	0.77	0.15	single_artist	various_album	signle_artist_various_album
0rZI8ejnfdg4yFRRrZEb0j	081fdd7496794d3bd61f2afb29a42cda	non-spotify	184	181	1	1	2	1	1	3	0	US	1	0	1	1	1623	1615	other	other	other	other	other	other	wwm	1.267	0.9837	1.0000	0.0000	3.50	0.06	0.00	30.17	single_artist	single_album	single_artist_single_album
0sJbZuXbL1J7IfEGQQKmVP	fa5eb92087779cdb2cc80e527e601108	non-spotify	322	181	11	34	98	76	9	185	4	US	155	0	48	68	2058	11	latin	pop	traditional	sophisticated	romantic	upbeat	musica, planchar	1.267	0.5621	0.1184	0.0216	542.50	9.04	0.38	0.49	various_artist	various_album	various_artist_various_album
3Xtwkwqhw2GJSzvNaczJDh	bc65102765a6a28046084ac4cbd87210	non-spotify	258	181	28	44	337	278	71	639	6	US	14	0	14	14	3553	0	rock	metal	dance & house	rowdy	energizing	excited	football, pregame	1.267	0.7016	0.2554	0.0094	49.00	0.82	0.03	0.14	various_artist	various_album	various_artist_various_album
6l2SYC6IhBd1PEN4Fy2UKD	8eda41098f0f936e9f0d2f997ab1e04e	non-spotify	259	181	19	91	329	352	40	803	9	US	19	0	18	18	3598	50	rap	r&b	other	defiant	cool	sensual	young, thug	1.267	0.6988	0.1136	0.0112	66.50	1.11	0.05	0.11	various_artist	various_album	various_artist_various_album
7jHPTALD7qYIRVb54px00L	447706d91583cee3d686ea6d00dbb557	non-spotify	251	181	27	113	356	354	64	682	9	US	17	0	15	9	4250	0	latin	other	other	lively	fiery	romantic	franky, ruiz	1.267	0.7211	0.1808	0.0132	59.50	0.99	0.04	0.13	various_artist	various_album	various_artist_various_album
72ngRNXn0uhPgO4Gu9hhyc	8208b0172b64b1eb8de357c07f85edb7	non-spotify	365	181	17	101	317	294	35	695	7	US	385	0	75	57	4821	0	punk	alternative	pop	empowering	urgent	defiant	sum, blink, simple, plan	1.267	0.4959	0.1190	0.0101	1347.50	22.46	0.94	0.13	various_artist	various_album	various_artist_various_album
2j9tpz1RWBBZKCdATYvpth	1689723e599105ca48cee96bd5b0b98e	non-spotify	459	180	29	94	267	228	59	516	17	US	100	8	91	84	3577	26	rap	pop	r&b	defiant	energizing	cool	middle, school, dance	1.260	0.3922	0.2588	0.0329	350.00	5.83	0.24	0.17	various_artist	various_album	various_artist_various_album
1zC3CuXWepQ7v6N2A8D3Ci	4cd9fb22fbf54c0c4c630822a15c2bd6	non-spotify	333	180	12	36	118	89	10	231	4	US	345	2	180	193	2472	418	latin	jazz	pop	romantic	lively	cool	banda, pequeu00f1os, musical, daria	1.260	0.5405	0.1124	0.0173	1207.50	20.13	0.84	0.39	various_artist	various_album	various_artist_various_album
06QjUbfCe1nJARuCd3DK6B	cd44eb0e03f749ec77620c02a5bbf98d	non-spotify	277	180	11	61	197	157	34	392	4	US	70	1	53	66	5041	28	country & folk	rock	alternative	gritty	empowering	upbeat	country	1.260	0.6498	0.2166	0.0102	245.00	4.08	0.17	0.23	various_artist	various_album	various_artist_various_album
2nG4hx8VGS6ZHxEYHOziar	e892861df30ecc71fc0a1cbbb2f4b68a	non-spotify	284	180	3	8	24	29	6	61	2	US	372	0	247	201	2252	1963	rap	r&b	alternative	defiant	cool	energizing	songs	1.260	0.6338	0.2069	0.0328	1302.00	21.70	0.90	1.48	various_artist	various_album	various_artist_various_album
3gIw337P36XFYyVRCVEACx	576fd6ec5b498aa2817990a899ffd54a	non-spotify	223	180	16	113	330	300	85	632	10	US	178	0	87	95	9587	0	religious	pop	rock	empowering	gritty	yearning	acoustic, worship	1.260	0.8072	0.2833	0.0158	623.00	10.38	0.43	0.14	various_artist	various_album	various_artist_various_album
30sB6kd6ATm6bv7mg0xbiO	dcc53da8db3c6f7f40a7d94a869f8539	non-spotify	314	180	15	100	260	236	76	535	13	US	540	0	131	116	10278	10	rap	pop	r&b	defiant	cool	energizing	crossfit, born, rap	1.260	0.5732	0.3220	0.0243	1890.00	31.50	1.31	0.17	various_artist	various_album	various_artist_various_album
7A65XxsPkMghWGeK9SQier	fc770d260676ee9e9fe7ab0c28ba0fd3	non-spotify	217	180	8	31	115	109	22	241	4	US	261	0	242	236	1662	182	rap	pop	r&b	excited	defiant	energizing	blackout, city, drinking	1.260	0.8295	0.2018	0.0166	913.50	15.23	0.63	0.37	various_artist	various_album	various_artist_various_album
5QY84SF9ImNMkuaknEOiUu	923f40537817f4a0f78fb9b9a2a06583	non-spotify	180	180	1	1	2	3	1	4	0	US	738	0	294	323	4085	4080	alternative	rap	rock	defiant	urgent	cool	thirsty, monkey	1.260	1.0000	0.3333	0.0000	2583.00	43.05	1.79	22.50	various_artist	various_album	various_artist_various_album
6Hyc4LOiiaeFdDXQAVa1R6	spotify	spotify	270	180	23	161	508	560	102	1436	20	US	32	0	32	32	6315	0	indie rock	country & folk	alternative	gritty	sophisticated	yearning	open, road, songs	1.260	0.6667	0.1821	0.0139	112.00	1.87	0.08	0.06	various_artist	various_album	various_artist_various_album
56ZgWSGstRhHBrwakt8Nif	321cc2369a9680460bcf637402a42000	non-spotify	368	180	1	3	12	9	2	23	0	US	195	0	9	16	608	433	punk	country & folk	other	rowdy	brooding	gritty	hank, williams, iii, straight, hell, explicit	1.260	0.4891	0.2222	0.0000	682.50	11.38	0.47	3.91	various_artist	various_album	various_artist_various_album
2qbTyx45Tiy2Z1s7nTKBip	ad89a5e7e10c41ac9acbccf7d76cb89b	non-spotify	588	180	16	91	265	257	78	584	13	US	5086	152	2281	242	7320	31	soundtrack	pop	easy listening	lively	easygoing	sophisticated	broadway, musicals	1.260	0.3061	0.3035	0.0223	17801.00	296.68	12.36	0.15	various_artist	various_album	various_artist_various_album
6CCwJLkkwrYcfMvbelwAQ6	096f665430920cb63c0abf1b67a5c74e	non-spotify	180	180	1	2	4	4	1	13	1	US	1488	0	342	366	4042	3804	rock	pop	alternative	empowering	upbeat	excited	store, playlist	1.260	1.0000	0.2500	0.0769	5208.00	86.80	3.62	6.92	various_artist	various_album	various_artist_various_album
6crjp3SUHdmOdMG1QCTnBD	8d9916ba5ca02e5ecb43a8def7ae73e3	non-spotify	331	180	13	50	118	104	48	207	10	US	1826	2	750	836	6744	19	r&b	pop	blues	sensual	energizing	cool	stacy, west, coast, swing, jamz	1.260	0.5438	0.4615	0.0483	6391.00	106.52	4.44	0.43	various_artist	various_album	various_artist_various_album
2iChYI8uVbSW787t257R6f	a39cbd9f6a0faac219853a3f8e7609d9	non-spotify	180	180	1	2	5	4	1	11	0	US	296	0	121	133	4679	4631	indie rock	alternative	rock	yearning	urgent	excited	park, cinemas	1.260	1.0000	0.2500	0.0000	1036.00	17.27	0.72	8.18	various_artist	various_album	various_artist_various_album
6WM8R4oHFKsk7cxOoQnSWA	95d1c45ba73c967537a3396a18e6f864	non-spotify	431	180	28	106	333	226	50	658	14	US	56	0	54	52	5291	116	rap	pop	r&b	defiant	cool	energizing	other	1.260	0.4176	0.2212	0.0213	196.00	3.27	0.14	0.14	various_artist	various_album	various_artist_various_album
2S584XgdAswsHS1Xha2Wgf	dcfc98223fffa2d1540821ac2bce546a	non-spotify	180	180	1	1	2	1	1	2	0	US	62	0	55	58	668	618	indie rock	alternative	religious	brooding	sensual	yearning	walk	1.260	1.0000	1.0000	0.0000	217.00	3.62	0.15	45.00	various_artist	various_album	various_artist_various_album
6Is4jWZKhqhuXxtexYKe04	738cec6b92ab97d6ce03aef320f8a89d	non-spotify	180	180	1	2	9	5	1	18	0	US	634	2	255	277	5150	5050	pop	dance & house	electronica	excited	energizing	defiant	anytime, workout, radio	1.260	1.0000	0.2000	0.0000	2219.00	36.98	1.54	5.00	various_artist	various_album	various_artist_various_album
02sj89jGXk1vhy3aNSIy4J	4af7f0230b895bb660e726bb263aace2	non-spotify	243	179	20	107	287	302	45	612	9	US	79	0	10	20	5593	0	alternative	rock	other	empowering	gritty	brooding	pearl, jam, eddie, vedder	1.253	0.7366	0.1490	0.0147	276.50	4.61	0.19	0.15	various_artist	various_album	various_artist_various_album
65iy02lWPYDgq0cjeRi0T8	f41457bfe9a8230fad1fad5ba314f537	non-spotify	253	179	14	48	140	115	25	251	4	US	83	0	2	7	6382	2911	punk	rock	metal	urgent	defiant	brooding	coheed, cambria	1.253	0.7075	0.2174	0.0159	290.50	4.84	0.20	0.36	various_artist	various_album	various_artist_various_album
1Z7KmQtu22mdTsknec0F17	6cb3559b59b99fdd2aeb1100f00a9cff	non-spotify	226	179	17	60	152	46	23	185	5	US	276	0	63	60	5121	0	religious	pop	rock	yearning	upbeat	empowering	september, mix	1.253	0.7920	0.5000	0.0270	966.00	16.10	0.67	0.48	various_artist	various_album	various_artist_various_album
3sIXlMJwvduNau6QoxfyTG	e9a223275a637f38d6970cd29de70746	non-spotify	390	179	20	79	215	202	50	516	14	US	387	0	279	232	4009	52	traditional	country & folk	electronica	energizing	defiant	fiery	bhangra, remix	1.253	0.4590	0.2475	0.0271	1354.50	22.58	0.94	0.17	various_artist	various_album	various_artist_various_album
2YoLmO9sQHM5pZ1ft5ZTDI	17d16f114dbe4b8d064018e31c0b858c	non-spotify	179	179	1	1	2	2	1	3	0	US	3557	3	1647	2018	1580	1542	indie rock	alternative	rock	yearning	brooding	urgent	bu	1.253	1.0000	0.5000	0.0000	12449.50	207.49	8.65	29.83	various_artist	various_album	various_artist_various_album
4YRJBk0SYXc2DEd3T9KZqU	9c6d238201d99da582f0b7a9e039d404	non-spotify	182	179	1	2	4	0	0	4	0	US	1	0	1	1	2784	2436	other	other	other	other	other	other	wwm	1.253	0.9835	0.0000	0.0000	3.50	0.06	0.00	22.38	single_artist	single_album	single_artist_single_album
2x8CSCDoSLdBqo4wWx8t4T	8ab842a96a2c18a1783089a80073a5ee	non-spotify	347	179	11	45	154	139	25	324	7	US	102	0	99	99	4014	14	rap	pop	r&b	defiant	excited	energizing	top, pop, hip, hop, hits	1.253	0.5159	0.1799	0.0216	357.00	5.95	0.25	0.28	various_artist	various_album	various_artist_various_album
6XyMnZxMXJEJrzpVfiJFGp	15dc87132b13dd2bf4a7a5e1f51bbbf6	non-spotify	292	179	21	87	299	284	25	647	9	US	45	0	28	23	3812	8	rap	r&b	other	energizing	sensual	defiant	other	1.253	0.6130	0.0880	0.0139	157.50	2.63	0.11	0.14	various_artist	various_album	various_artist_various_album
3r2wxY9jV4ls42Tm8aMBWA	84adc1ebf90c245ddd00db2e1962485f	non-spotify	309	179	17	73	219	245	43	632	14	US	3282	1	2367	2670	3561	36	alternative	indie rock	rock	defiant	urgent	yearning	bpm, running, genres	1.253	0.5793	0.1755	0.0222	11487.00	191.45	7.98	0.14	various_artist	various_album	various_artist_various_album
4XMCgPCmK65IYlqRcVJpA9	b0c82778e4dbd6f409734af0980f0d1a	non-spotify	213	179	9	51	154	159	59	279	4	US	424	0	211	211	5343	0	indie rock	pop	alternative	excited	energizing	yearning	matuschkes, lieblinge	1.253	0.8404	0.3711	0.0143	1484.00	24.73	1.03	0.32	various_artist	various_album	various_artist_various_album
55tG0kbgRoYcXQvKj2yQyM	0b71b905c4496511ee606a3884ebe39f	non-spotify	272	179	23	315	1990	2328	127	5657	16	US	21	0	21	21	12174	0	pop	indie rock	r&b	cool	excited	yearning	playlist	1.253	0.6581	0.0546	0.0028	73.50	1.23	0.05	0.02	various_artist	various_album	various_artist_various_album
2HZDQVvrPQOpttmaVqkmeP	4f644fc596a521d6b2cb1cfc66d8148b	non-spotify	200	179	8	18	62	56	20	145	3	US	216	0	161	187	2606	226	alternative	metal	rock	urgent	excited	defiant	music, gaming	1.253	0.8950	0.3571	0.0207	756.00	12.60	0.53	0.62	various_artist	various_album	various_artist_various_album
5OtD5t39Bgo7feOD2gCgZm	a8a518fca775b5ce033f5b8b5d177552	non-spotify	184	179	1	2	3	1	1	4	0	US	1	0	1	1	4498	3583	other	other	other	other	other	other	wwm	1.253	0.9728	1.0000	0.0000	3.50	0.06	0.00	22.38	single_artist	single_album	single_artist_single_album
284wnMDfTVHE2P68PyMCdY	a66a1dbc8ddc1e1da4115502a66a40ad	non-spotify	285	179	1	2	3	5	3	5	0	US	251	0	161	203	1762	844	indie rock	alternative	rock	brooding	yearning	urgent	other	1.253	0.6281	0.6000	0.0000	878.50	14.64	0.61	17.90	various_artist	various_album	various_artist_various_album
1a8doDd5HAAhAM08FeecOI	03a4e698e7b7ecb07019b9f4529e4b8f	non-spotify	268	178	23	113	463	859	105	1560	13	US	291	0	197	218	9523	342	rock	metal	punk	rowdy	urgent	empowering	awesome, mix	1.246	0.6642	0.1222	0.0083	1018.50	16.98	0.71	0.06	various_artist	various_album	various_artist_various_album
1BxrWKQGCN0yD2xA1ByJ5q	51d271f176f428207e00ca6f08d49b4e	non-spotify	328	178	21	103	332	311	38	815	12	US	106	0	100	41	4419	1	children's	soundtrack	country & folk	lively	easygoing	sentimental	disneyland, essential, disney, theme, park, songs	1.246	0.5427	0.1222	0.0147	371.00	6.18	0.26	0.11	various_artist	various_album	various_artist_various_album
3jMCsS5qaj1ryKXVux9Tzf	3690d13e24477f07f8debab32b22252a	non-spotify	290	178	18	80	257	268	80	602	12	US	179	2	144	108	3612	5	latin	r&b	pop	energizing	defiant	excited	reggaeton	1.246	0.6138	0.2985	0.0199	626.50	10.44	0.44	0.15	various_artist	various_album	various_artist_various_album
7MWRwGCOHXJxlEUXuy5Ltm	31998ffb47ed3a54d9ef44fe64fc1157	non-spotify	275	178	24	149	446	411	59	972	14	US	363	0	63	66	4305	2	new age	traditional	country & folk	somber	peaceful	melancholy	tibetan, buddhist, mantras	1.246	0.6473	0.1436	0.0144	1270.50	21.18	0.88	0.09	various_artist	various_album	various_artist_various_album
3ktX9tof23Y8PChVTm4Y0p	b1d6f69b3d8ab0d3a210083aa3a39a5d	non-spotify	181	178	4	16	38	35	5	83	1	US	28	0	2	2	6428	5386	children's	other	other	easygoing	cool	empowering	kidzup, top, preschool, songs	1.246	0.9834	0.1429	0.0120	98.00	1.63	0.07	1.07	various_artist	various_album	various_artist_various_album
70ENecfYIU2vgOjKTnIQRY	3e175ecb842b74b85b266e63caa10066	non-spotify	454	178	29	196	581	635	165	1272	24	US	109	0	97	104	9513	0	dance & house	electronica	rap	aggressive	excited	defiant	party, playlist	1.246	0.3921	0.2598	0.0189	381.50	6.36	0.26	0.07	various_artist	various_album	various_artist_various_album
4EOsg5iYg7eYxlJoeohiNG	0b7605a61ee706d54aa8acb41510091b	non-spotify	268	178	31	177	570	531	53	1314	22	US	14	0	9	1	5380	244	rock	pop	soundtrack	romantic	yearning	empowering	bryan, adams, stallion, title	1.246	0.6642	0.0998	0.0167	49.00	0.82	0.03	0.07	various_artist	single_album	various_artist_single_album
1ug7S7bb1qhQPzAaD7f6Oc	9664755ffd34693dabf1cdcd753ed633	non-spotify	288	178	18	66	194	197	29	415	8	US	419	0	1	36	5226	0	latin	other	other	lively	energizing	fiery	junior, klan	1.246	0.6181	0.1472	0.0193	1466.50	24.44	1.02	0.21	single_artist	various_album	signle_artist_various_album
1LVkrJROkEvmy3G53V5TdW	133abe3dda817ae9b2f111c6851eea24	non-spotify	279	178	17	122	122	1	1	148	9	US	85	0	85	85	3073	74	indie rock	alternative	rock	brooding	yearning	excited	indie, october	1.246	0.6380	1.0000	0.0608	297.50	4.96	0.21	0.60	various_artist	various_album	various_artist_various_album
4z1IHwLQuphpwO5Xi25Atr	447b7f59bd1bef06fb9a128549be6cb4	non-spotify	183	178	1	2	3	0	0	3	0	US	1	0	1	1	2182	2110	other	other	other	other	other	other	wwm	1.246	0.9727	0.0000	0.0000	3.50	0.06	0.00	29.67	single_artist	single_album	single_artist_single_album
2SyWl8X9VQnvvUfQGvZe0K	dbdf96ec9d80a52aed51a7fcc6dabbe7	non-spotify	260	178	25	137	454	444	55	975	10	US	154	45	6	11	5582	2	latin	other	other	empowering	urgent	defiant	pxndx	1.246	0.6846	0.1239	0.0103	539.00	8.98	0.37	0.09	various_artist	various_album	various_artist_various_album
26zwTyvXeV4RL2wxo5GAm0	c15fd9d7d4f56ea640a02e9f2da5d95e	non-spotify	194	178	12	51	149	147	18	335	5	US	49	0	29	40	3990	232	latin	religious	jazz	empowering	yearning	romantic	julio, elias	1.246	0.9175	0.1224	0.0149	171.50	2.86	0.12	0.27	various_artist	various_album	various_artist_various_album
0yDQXplnfmxBR1Ic8F6uYf	3278065d845c20c8568e48e1fce01f63	non-spotify	249	178	8	34	102	88	13	198	3	US	149	0	7	17	3607	19	latin	other	other	romantic	sophisticated	lively	marco, antonio, solis, bukis	1.246	0.7149	0.1477	0.0152	521.50	8.69	0.36	0.45	various_artist	various_album	various_artist_various_album
7xOO0yp869gzNtv51rUJ5W	58886930065446e5e119b02659e69238	non-spotify	657	178	25	108	375	381	51	936	17	US	718	0	314	281	6364	193	rap	r&b	pop	defiant	cool	energizing	kid, ink, playlist, dj, superkidd	1.246	0.2709	0.1339	0.0182	2513.00	41.88	1.75	0.10	various_artist	various_album	various_artist_various_album
5dz7qdM7vf3unmEhBkOFeS	2e8359ca61d072227387e6b25031640a	non-spotify	221	178	12	54	194	181	19	433	6	US	148	0	3	12	3337	90	indie rock	spoken & audio	other	urgent	brooding	defiant	modest, mouse	1.246	0.8054	0.1050	0.0139	518.00	8.63	0.36	0.21	various_artist	various_album	various_artist_various_album
7EmYDoCReM86J1Fryrlufn	34fe7bba6180ab9bf32cf5693d81ffd0	non-spotify	503	178	27	110	326	277	61	720	26	US	125	0	1	112	4907	1	pop	easy listening	other	empowering	excited	yearning	glee, season	1.246	0.3539	0.2202	0.0361	437.50	7.29	0.30	0.12	single_artist	various_album	signle_artist_various_album
6gCBUzK5m44RAsGQq3HU7h	62d5f48cef1c65782ba737887c8f5896	non-spotify	297	177	21	66	205	134	30	382	10	US	91	0	1	66	3598	813	rap	r&b	indie rock	defiant	cool	energizing	other	1.239	0.5960	0.2239	0.0262	318.50	5.31	0.22	0.23	single_artist	various_album	signle_artist_various_album
6xU8z1VgmaxfLZS9SL13ke	230184efbbfeab954448609df277594a	non-spotify	188	177	2	21	74	57	6	190	3	US	3416	194	648	562	3732	2960	pop	punk	country & folk	empowering	yearning	urgent	cheer, songs	1.239	0.9415	0.1053	0.0158	11956.00	199.27	8.30	0.47	various_artist	various_album	various_artist_various_album
4csJkPMxhT0uhNBqBVQumR	1da4b7330e63628948bdf0c2c47e3d3b	non-spotify	242	177	13	66	183	154	67	297	4	US	860	0	1	1	8070	0	rock	alternative	indie rock	brooding	yearning	urgent	aquarium, drunkard, blog, radio	1.239	0.7314	0.4351	0.0135	3010.00	50.17	2.09	0.30	single_artist	single_album	single_artist_single_album
480eu2N3YayUKM9yVaqkHs	6bf0b8b45fd37a8a5b77cc5eaa0b29c8	non-spotify	222	177	15	84	287	287	48	655	7	US	45	0	36	38	5843	15	reggae	rock	dance & house	cool	gritty	lively	roots, rocksteady	1.239	0.7973	0.1672	0.0107	157.50	2.63	0.11	0.14	various_artist	various_album	various_artist_various_album
0XUxaia1tMqWQwRZUKKZIE	e054f346901cafa224ba2a0f61faf65d	non-spotify	332	177	17	77	224	166	38	497	13	US	504	24	226	227	3188	14	rap	dance & house	electronica	excited	defiant	energizing	playlist	1.239	0.5331	0.2289	0.0262	1764.00	29.40	1.23	0.18	various_artist	various_album	various_artist_various_album
0H3GfGPz0diuCgNs4DkGAl	5430e4abb4a5f30f70c1d14f0e4700dd	non-spotify	232	177	20	82	299	246	53	586	11	US	24	0	2	6	5378	0	pop	alternative	other	romantic	empowering	upbeat	say, fly	1.239	0.7629	0.2154	0.0188	84.00	1.40	0.06	0.15	various_artist	various_album	various_artist_various_album
